ID,Year,MemberState,MfrGroup,MfrHarmonised,ApprovalNo,Make,CommercialName,Registrations,CO2,Mass,Wheelbase,SteeringAxle,OtherAxle,FuelType,FuelMode,EngineSize,Power,TechnolType,ITReduction
5669,2,RO,POOL RENAULT,RENAULT,e2*2001/116*0373*13,RENAULT,FLUENCE,37,119,1336,2931,1410,1606,Diesel,M,1322,70, ,-1
5670,2,RO,POOL RENAULT,DACIA,e2*2001/116*0314*61,DACIA,SANDERO,52,106,1211,2808,1366,1527,Diesel,M,1322,58, ,-1
5671,2,RO,POOL RENAULT,RENAULT,e2*2001/116*0327*48,RENAULT,CLIO,60,108,1131,2808,1370,1547,Petrol,M,813,70, ,-1
5672,2,RO,POOL RENAULT,RENAULT,e2*2001/116*0364*20,RENAULT,KANGOO,1,133,1455,2925,1388,1576,Diesel,M,1322,58, ,-1
5673,2,RO,POOL RENAULT,DACIA,e2*2001/116*0314*62,DACIA,LODGY,6,139,1369,3047,1362,1519,Petrol,M,1083,90, ,-1
5674,2,RO,POOL RENAULT,DACIA,e2*2001/116*0314*59,DACIA,DUSTER,1,191,1463,2899,1424,1611,Petrol,M,1446,82, ,-1
5675,2,RO,POOL RENAULT,RENAULT,e2*98/14*0213*42,RENAULT,TRAFIC,20,193,2190,3360,1474,1675,Diesel,M,1805,89, ,-1
5676,2,RO,POOL RENAULT,RENAULT,e2*2001/116*0373*34,RENAULT,MEGANE,100,122,1336,2864,1411,1590,Diesel,M,1322,70, ,-1
5677,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0314*06,TOYOTA,COROLLA,1,141,1386,2820,1401,1578,Petrol,M,1203,78, ,-1
5678,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0304*09,TOYOTA,COROLLA,13,133,1278,2928,1401,1578,Petrol,M,1203,78, ,-1
5679,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e6*2007/46*0034*00,LEXUS,LEXUS GS250,1,216,1861,3096,1442,1644,Petrol,M,2262,164, ,-1
5680,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e6*2007/46*0001*02,TOYOTA,LAND CRUISER,1,220,2395,3026,1465,1650,Diesel,M,2699,149, ,-1
5681,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0305*13,TOYOTA,AURIS,1,132,1424,2820,1401,1578,Diesel,M,1234,70, ,-1
5682,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e6*2001/116*0119*07,TOYOTA,IQ,1,124,1049,2169,1351,1501,Petrol,M,1203,76, ,-1
5683,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2007/46*0152*01,TOYOTA,YARIS,18,107,1216,2722,1355,1511,Diesel,M,1234,70, ,-1
5684,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0331*06,TOYOTA,AVENSIS,1,155,1503,2928,1424,1603,Petrol,M,1446,103, ,-1
5685,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2007/46*0150*01,LEXUS,CT200H,1,97,1550,2820,1392,1562,Petrol,M,1627,78, ,-1
5686,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0305*15,TOYOTA,AURIS,3,116,1456,2820,1392,1552,Diesel,M,1808,97, ,-1
5687,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2007/46*0015*02,TOYOTA,PRIUS PLUG-IN HYBRID,1,51,1579,2928,1392,1562,Petrol-electric,M,1627,78, ,-1
5688,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0331*06,TOYOTA,AVENSIS,46,123,1623,2928,1424,1603,Diesel,M,1808,97, ,-1
5689,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e11*2001/116*0304*09,TOYOTA,COROLLA,8,110,1325,2928,1401,1578,Diesel,M,1234,70, ,-1
5690,2,RO,TOYOTA -DAIHATSU GROUP,TOYOTA,e6*2001/116*0118*04,LEXUS,RX450H,1,150,2320,2971,1488,1665,Petrol,M,3128,194, ,-1
5691,2,RO,VW GROUP PC,SKODA,e11*2001/116*0230*43,SKODA,OCTAVIA,13,153,1560,2792,1390,1532,Diesel,M,1781,109, ,-1
5692,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0539*02,VOLKSWAGEN,JETTA,3,127,1473,2855,1394,1565,Diesel,M,1446,82, ,-1
5693,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0623*04,VOLKSWAGEN,GOLF,208,102,1378,2841,1415,1564,Diesel,M,1446,82, ,-1
5694,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0430*27,AUDI,A4 AVANT,1,144,1675,3055,1415,1581,Petrol,M,1627,133, ,-1
5695,2,RO,VW GROUP PC,SKODA,e11*2001/116*0230*47,SKODA,OCTAVIA,1,127,1435,2792,1390,1532,Diesel,M,1446,82, ,-1
5696,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0414*01,AUDI,A1,2,122,1163,2664,1335,1497,Petrol,M,1083,67, ,-1
5697,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0430*26,AUDI,A5,2,144,1774,3055,1443,1614,Diesel,M,1781,138, ,-1
5698,2,RO,VW GROUP PC,SEAT,e9*2001/116*0067*21,SEAT,IBIZA,23,144,1122,2677,1322,1481,Petrol,M,1258,67, ,-1
5699,2,RO,VW GROUP PC,SEAT,e9*2001/116*0050*33,SEAT,ALTEA 4 FREETRACK,5,160,1685,2796,1400,1561,Diesel,M,1781,133, ,-1
5700,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*1187*07,PORSCHE,911 CARRERA S,1,212,1555,2657,1413,1570,Petrol,M,3439,336, ,-1
5701,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0447*03,AUDI,AUDI RS5 COUPE,1,254,1868,2992,1456,1636,Petrol,M,3767,351, ,-1
5702,2,RO,VW GROUP PC,BENTLEY,e11*2001/116*0221*17,BENTLEY,CONTINENTAL GT,1,349,2499,2977,1523,1711,Petrol,M,5428,449, ,-1
5703,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0217*29,AUDI,A3,8,131,1377,2796,1405,1576,Petrol,M,1083,82, ,-1
5704,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0623*07,VOLKSWAGEN,GOLF,1,116,1282,2841,1394,1538,Petrol,M,1083,82, ,-1
5705,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0436*12,AUDI,S7 SPORTBACK,1,232,2108,3162,1488,1670,Petrol,M,3613,328, ,-1
5706,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0350*16,AUDI,Q7,1,195,2504,3267,1492,1724,Diesel,M,2685,159, ,-1
5707,2,RO,VW GROUP PC,SKODA,e11*2001/116*0326*24,SKODA,SUPERB,1,184,1623,2991,1401,1550,Petrol,M,1795,156, ,-1
5708,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*0970*07,PORSCHE,PANAMERA 4,3,232,1977,3167,1513,1718,Petrol,M,3262,234, ,-1
5709,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0304*27,VOLKSWAGEN,GOLF PLUS,1,144,1461,2791,1394,1545,Petrol,M,1083,82, ,-1
5710,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*0970*07,PORSCHE,PANAMERA DIESEL,1,178,2040,3167,1513,1718,Diesel,M,2685,195, ,-1
5711,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0220*24,VOLKSWAGEN,CARAVELLE,2,205,2165,3687,1477,1663,Diesel,M,1781,109, ,-1
5712,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0436*12,AUDI,A6 AVANT,1,136,1790,3168,1473,1655,Diesel,M,1781,138, ,-1
5713,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*32,VOLKSWAGEN,PASSAT,6,118,1564,2940,1407,1584,Diesel,M,1446,82, ,-1
5714,2,RO,VW GROUP PC,PORSCHE,E13*2007/46*1085*07,PORSCHE,CAYENNE S,2,253,2233,3139,1516,1721,Petrol,M,4349,312, ,-1
5715,2,RO,VW GROUP PC,SEAT,e11*2007/46*0251*04,SEAT,TOLEDO,1,129,1226,2808,1315,1519,Petrol,M,1083,82, ,-1
5716,2,RO,VW GROUP PC,SEAT,e9*2001/116*0050*38,SEAT,ALTEA XL,4,130,1550,2796,1394,1548,Diesel,M,1446,82, ,-1
5717,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0623*01,VOLKSWAGEN,GOLF,27,123,1436,2841,1394,1538,Diesel,M,1781,117, ,-1
5718,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0211*28,VOLKSWAGEN,TOURAN,1,145,1676,2901,1401,1550,Diesel,M,1781,109, ,-1
5719,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0430*24,AUDI,A4 LIMOUSINE,1,138,1706,3055,1415,1581,Diesel,M,1781,138, ,-1
5720,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2002/116*0252*34,VOLKSWAGEN,CADDY,1,157,1679,3260,1397,1581,Diesel,M,1446,80, ,-1
5721,2,RO,VW GROUP PC,SEAT,e9*2001/116*0052*25,SEAT,LEON,5,150,1382,2796,1392,1551,Petrol,M,1258,98, ,-1
5722,2,RO,VW GROUP PC,SKODA,e11*2001/116*0230*45,SKODA,OCTAVIA,2,163,1424,2792,1390,1532,Petrol,M,1627,125, ,-1
5723,2,RO,VW GROUP PC,SKODA,e11*2001/116*0326*26,SKODA,SUPERB,1,222,1778,2991,1401,1550,Petrol,M,3255,203, ,-1
5724,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0220*29,VOLKSWAGEN,KOMBI,19,199,2062,3687,1477,1663,Diesel,M,1781,80, ,-1
5725,2,RO,VW GROUP PC,SKODA,e11*2007/46*0243*06,SKODA,OCTAVIA,2,154,1508,2902,1401,1548,Petrol,M,1795,172, ,-1
5726,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0436*07,AUDI,A6 ALLROAD QUATTRO,6,170,2014,3150,1457,1675,Diesel,M,2685,191, ,-1
5727,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*1161*02,PORSCHE,PANAMERA S HYBRID,1,173,2144,3167,1513,1718,Petrol,M,2710,260, ,-1
5728,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0471*11,VOLKSWAGEN,SCIROCCO,1,144,1456,2792,1416,1601,Diesel,M,1781,109, ,-1
5729,2,RO,VW GROUP PC,SEAT,e9*2007/46*0094*05,SEAT,LEON SC,2,123,1264,2801,1399,1546,Petrol,M,1262,109, ,-1
5730,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0607*01,AUDI,A3,9,124,1304,2803,1404,1550,Petrol,M,1262,96, ,-1
5731,2,RO,VW GROUP PC,SEAT,e9*2001/116*0050*32,SEAT,ALTEA XL,1,157,1542,2796,1394,1548,Petrol,M,1258,98, ,-1
5732,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0436*13,AUDI,A6 LIMOUSINE,1,156,1685,3168,1473,1655,Petrol,M,1795,140, ,-1
5733,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*29,VOLKSWAGEN,PASSAT,1,139,1671,2940,1407,1584,Diesel,M,1781,109, ,-1
5734,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0326*08,VOLKSWAGEN,GOLF,2,105,1397,2841,1394,1538,Diesel,M,1446,86, ,-1
5735,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0544*02,AUDI,RS 6 AVANT,1,237,2097,3163,1509,1701,Petrol,M,3613,437, ,-1
5736,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0510*10,VOLKSWAGEN,POLO,32,144,1117,2663,1312,1474,Petrol,M,1258,67, ,-1
5737,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*35,VOLKSWAGEN,PASSAT,1,160,1801,2940,1414,1574,Diesel,M,1781,138, ,-1
5738,2,RO,VW GROUP PC,SKODA,e13*2007/46*1169*07,SKODA,CITIGO,18,108,969,2610,1289,1447,Petrol,M,904,47, ,-1
5739,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0447*04,AUDI,AUDI RS4 AVANT,1,257,1951,3057,1394,1587,Petrol,M,3767,351, ,-1
5740,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0284*09,AUDI,A8,3,175,1998,3245,1488,1666,Diesel,M,2685,195, ,-1
5741,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0217*30,AUDI,A3,1,120,1456,2796,1389,1557,Diesel,M,1446,70, ,-1
5742,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0307*33,VOLKSWAGEN,PASSAT,3,124,1597,2940,1407,1584,Diesel,M,1446,82, ,-1
5743,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0220*31,VOLKSWAGEN,MULTIVAN,1,223,2247,3253,1478,1665,Diesel,M,1781,109, ,-1
5744,2,RO,VW GROUP PC,SEAT,e9*2001/116*0050*32,SEAT,ALTEA 4 FREETRACK,1,160,1685,2796,1400,1561,Diesel,M,1781,109, ,-1
5745,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0539*00,VOLKSWAGEN,JETTA,29,123,1453,2855,1394,1565,Diesel,M,1446,82, ,-1
5746,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0220*26,VOLKSWAGEN,MULTIVAN,1,240,2455,3687,1478,1665,Diesel,M,1781,140, ,-1
5747,2,RO,VW GROUP PC,SKODA,e11*2001/116*0291*38,SKODA,FABIA,4,113,1256,2658,1293,1449,Diesel,M,1446,58, ,-1
5748,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0539*00,VOLKSWAGEN,JETTA,11,138,1359,2855,1394,1565,Petrol,M,1083,82, ,-1
5749,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0510*03,VOLKSWAGEN,POLO,3,113,1207,2663,1335,1496,Diesel,M,1446,70, ,-1
5750,2,RO,VW GROUP PC,SKODA,e11*2007/46*0243*01,SKODA,OCTAVIA,5,125,1311,2892,1395,1546,Petrol,M,1262,109, ,-1
5751,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0623*03,VOLKSWAGEN,GOLF,9,119,1305,2841,1394,1538,Petrol,M,1083,82, ,-1
5752,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0242*32,VOLKSWAGEN,GOLF,2,143,1373,2792,1406,1561,Petrol,M,1258,96, ,-1
5753,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0510*18,VOLKSWAGEN,POLO,1,144,1117,2663,1335,1496,Petrol,M,1258,67, ,-1
5754,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2007/46*0539*06,VOLKSWAGEN,JETTA,1,143,1424,2855,1394,1565,Petrol,M,1258,96, ,-1
5755,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0414*07,AUDI,A1 SPORTBACK,3,130,1252,2664,1335,1497,Petrol,M,1258,96, ,-1
5756,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0591*02,AUDI,Q3,15,142,1586,2821,1417,1619,Diesel,M,1781,109, ,-1
5757,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0414*06,AUDI,A1 SPORTBACK,2,126,1278,2664,1335,1497,Petrol,M,1258,96, ,-1
5758,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0468*13,VOLKSWAGEN,CC,1,185,1602,2937,1416,1602,Petrol,M,1795,165, ,-1
5759,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0607*08,AUDI,A3 SPORTBACK,2,120,1357,2841,1404,1550,Petrol,M,1262,96, ,-1
5760,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0430*27,AUDI,A4 LIMOUSINE,1,154,1831,3055,1415,1581,Diesel,M,2685,191, ,-1
5761,2,RO,VW GROUP PC,AUDI AG,e1*2007/46*0607*11,AUDI,A3 SPORTBACK,1,133,1565,2841,1404,1550,Diesel,M,1781,143, ,-1
5762,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0468*11,VOLKSWAGEN,CC,2,173,1587,2937,1416,1602,Petrol,M,1627,125, ,-1
5763,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0350*17,AUDI,Q7,1,250,2593,3267,1492,1724,Diesel,M,3741,265, ,-1
5764,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0242*34,VOLKSWAGEN,GOLF,1,149,1346,2792,1394,1542,Petrol,M,1258,96, ,-1
5765,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*0970*09,PORSCHE,PANAMERA DIESEL,3,172,2040,3167,1513,1718,Diesel,M,2685,195, ,-1
5766,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0473*09,AUDI,Q5,3,190,1977,3053,1480,1666,Diesel,M,1781,133, ,-1
5767,2,RO,VW GROUP PC,SEAT,e11*2007/46*0251*03,SEAT,TOLEDO,26,118,1320,2808,1335,1542,Diesel,M,1446,82, ,-1
5768,2,RO,VW GROUP PC,VOLKSWAGEN,e1*2001/116*0328*23,VOLKSWAGEN,GOLF,1,141,1427,2791,1394,1542,Petrol,M,1083,82, ,-1
5769,2,RO,VW GROUP PC,PORSCHE,e13*2007/46*1185*02,PORSCHE,BOXSTER S,1,194,1487,2684,1393,1583,Petrol,M,3109,246, ,-1
5770,2,RO,VW GROUP PC,AUDI AG,e1*2001/116*0217*26,AUDI,A3,2,116,1456,2796,1400,1569,Diesel,M,1446,82, ,-1
5771,2,SE,BMW GROUP,BMW AG,E1*2007/46*0371*08,MINI,ONE,67,123,1205,2675,1331,1508,PETROL,M,1446,58, ,-1
5772,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*06,BMW,550I,1,251,1988,3219,1460,1643,PETROL,M,3977,319, ,-1
5773,2,SE,BMW GROUP,BMW AG,E1*2007/46*0316*06,BMW,330D,1,176,1920,2993,1369,1555,DIESEL,M,2709,191, ,-1
5774,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*08,BMW,118D,114,114,1482,2917,1401,1613,DIESEL,M,1805,111, ,-1
5775,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*08,BMW,535D,2,154,2009,3219,1460,1671,DIESEL,M,2709,244, ,-1
5776,2,SE,BMW GROUP,BMW GMBH,E1*2007/46*0361*02,BMW,M5,1,240,2030,3214,1485,1626,PETROL,M,3977,437, ,-1
5777,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*07,BMW,125D,1,130,1544,2917,1388,1598,DIESEL,M,1805,170, ,-1
5778,2,SE,BMW GROUP,BMW AG,E1*2007/46*0275*07,BMW,X1 XDRIVE20D,19,148,1732,2993,1369,1571,DIESEL,M,1805,143, ,-1
5779,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*09,BMW,335I,1,195,1722,3047,1397,1616,PETROL,M,2696,239, ,-1
5780,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*10,BMW,335I XDRIVE,1,190,1805,3047,1403,1620,PETROL,M,2696,239, ,-1
5781,2,SE,BMW GROUP,BMW AG,E1*2007/46*0276*06,BMW,750D XDRIVE,2,175,2160,3329,1470,1696,DIESEL,M,2709,297, ,-1
5782,2,SE,BMW GROUP,BMW AG,E1*2007/46*0559*02,BMW,320D,66,133,1722,3167,1406,1630,DIESEL,M,1805,143, ,-1
5783,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*03,BMW,530D XDRIVE,1,161,2024,3219,1455,1665,DIESEL,M,2709,202, ,-1
5784,2,SE,BMW GROUP,BMW AG,E1*2007/46*0314*09,BMW,318D,2,121,1570,3047,1408,1628,DIESEL,M,1805,111, ,-1
5785,2,SE,BMW GROUP,BMW AG,E1*2007/46*0316*06,BMW,335I,2,212,1904,2993,1369,1545,PETROL,M,2696,239, ,-1
5786,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*09,BMW,320I XDRIVE,1,159,1722,3047,1397,1616,PETROL,M,1807,143, ,-1
5787,2,SE,BMW GROUP,BMW AG,E1*2007/46*0316*07,BMW,325I XDRIVE,1,194,1675,2993,1369,1555,PETROL,M,2711,170, ,-1
5788,2,SE,BMW GROUP,BMW AG,E1*2007/46*0369*07,MINI,JOHN COOPER WORKS COUP…,1,158,1304,2675,1326,1502,PETROL,M,1446,165, ,-1
5789,2,SE,BMW GROUP,BMW AG,E1*2007/46*0369*08,MINI,COOPER D CABRIO,1,145,1357,2675,1331,1508,DIESEL,M,1805,87, ,-1
5790,2,SE,BMW GROUP,BMW AG,E1*2007/46*0559*02,BMW,318D,3,131,1706,3167,1406,1630,DIESEL,M,1805,111, ,-1
5791,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*10,BMW,520D XDRIVE,48,133,1883,3219,1460,1672,DIESEL,M,1805,143, ,-1
5792,2,SE,BMW GROUP,BMW AG,E1*2007/46*0275*09,BMW,X1 XDRIVE28I,4,177,1743,2993,1376,1580,PETROL,M,1807,191, ,-1
5793,2,SE,BMW GROUP,BMW AG,E1*2007/46*0512*10,BMW,X3 XDRIVE28I,1,181,1915,3047,1475,1677,PETROL,M,1807,191, ,-1
5794,2,SE,BMW GROUP,BMW AG,E1*2007/46*0316*09,BMW,428I,1,159,1591,3047,1410,1638,PETROL,M,1807,191, ,-1
5795,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*07,BMW,116D,3,119,1482,2917,1401,1613,DIESEL,M,1805,90, ,-1
5796,2,SE,BMW GROUP,BMW AG,E1*2007/46*0562*05,BMW,650I XDRIVE,3,226,2103,3219,1455,1682,PETROL,M,3977,350, ,-1
5797,2,SE,BMW GROUP,BMW AG,E1*2007/46*0373*04,BMW,Z4 SDRIVE20I,4,164,1560,2707,1379,1602,PETROL,M,1807,143, ,-1
5798,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*05,BMW,525D XDRIVE,4,148,1977,3219,1460,1671,DIESEL,M,1805,170, ,-1
5799,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*10,BMW,535I,1,185,1842,3219,1460,1643,PETROL,M,2696,239, ,-1
5800,2,SE,BMW GROUP,BMW AG,E1*2007/46*0371*09,MINI,ONE,13,155,1237,2675,1331,1508,PETROL,M,1446,76, ,-1
5801,2,SE,BMW GROUP,BMW AG,E1*2007/46*0559*03,BMW,328I XDRIVE,30,164,1810,3167,1406,1630,PETROL,M,1807,191, ,-1
5802,2,SE,BMW GROUP,BMW AG,E1*2007/46*0215*05,BMW,530D,2,158,2103,3329,1470,1700,DIESEL,M,2709,202, ,-1
5803,2,SE,BMW GROUP,BMW AG,E1*2007/46*0562*05,BMW,640D,1,153,1946,3219,1460,1711,DIESEL,M,2709,244, ,-1
5804,2,SE,BMW GROUP,BMW AG,E1*2007/46*0314*10,BMW,320ED,2,113,1570,3047,1408,1628,DIESEL,M,1805,127, ,-1
5805,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*08,BMW,320D XDRIVE,12,133,1732,3047,1408,1628,DIESEL,M,1805,143, ,-1
5806,2,SE,BMW GROUP,BMW AG,E1*2007/46*0314*11,BMW,316D,1,121,1570,3047,1397,1616,DIESEL,M,1805,90, ,-1
5807,2,SE,BMW GROUP,BMW AG,E1*2007/46*0276*06,BMW,740D XDRIVE,1,164,2103,3329,1470,1696,DIESEL,M,2709,244, ,-1
5808,2,SE,BMW GROUP,BMW AG,E1*2007/46*0273*05,BMW,125I,1,154,1497,2917,1383,1593,PETROL,M,1807,170, ,-1
5809,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*09,BMW,125I,1,153,1513,2917,1388,1598,PETROL,M,1807,170, ,-1
5810,2,SE,BMW GROUP,BMW AG,E1*2007/46*0316*08,BMW,420D,8,125,1607,3047,1410,1638,DIESEL,M,1805,143, ,-1
5811,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*10,BMW,535D,3,153,1889,3219,1460,1643,DIESEL,M,2709,244, ,-1
5812,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*07,BMW,535I,1,192,1925,3219,1455,1665,PETROL,M,2696,239, ,-1
5813,2,SE,BMW GROUP,BMW AG,E1*2007/46*0496*05,MINI,COOPER SD,1,155,1482,2814,1393,1594,DIESEL,M,1805,111, ,-1
5814,2,SE,BMW GROUP,BMW AG,E1*2007/46*0369*07,MINI,COOPER D CABRIO,4,108,1330,2675,1331,1508,DIESEL,M,1446,87, ,-1
5815,2,SE,BMW GROUP,BMW AG,E1*2007/46*0562*04,BMW,640D,2,150,1878,3096,1460,1682,DIESEL,M,2709,244, ,-1
5816,2,SE,BMW GROUP,BMW AG,E1*2007/46*0563*03,MINI,COOPER S ALL4,2,186,1534,2815,1397,1601,PETROL,M,1446,143, ,-1
5817,2,SE,BMW GROUP,BMW AG,E1*2007/46*0370*10,MINI,JOHN COOPER WORKS CLUBMAN,3,160,1346,2762,1326,1502,PETROL,M,1446,165, ,-1
5818,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*08,BMW,535I XDRIVE,1,199,2024,3219,1460,1671,PETROL,M,2696,239, ,-1
5819,2,SE,BMW GROUP,BMW AG,E1*2007/46*0455*06,BMW,535D XDRIVE,2,161,2056,3219,1460,1671,DIESEL,M,2709,244, ,-1
5820,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*08,BMW,114I,1,131,1424,2917,1401,1613,PETROL,M,1446,80, ,-1
5821,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*10,BMW,535D XDRIVE,2,152,1998,3219,1460,1672,DIESEL,M,2709,244, ,-1
5822,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*06,BMW,120D,1,123,1503,2917,1383,1592,DIESEL,M,1805,143, ,-1
5823,2,SE,BMW GROUP,BMW AG,E1*2007/46*0370*09,MINI,COOPER D CLUBMAN,1,143,1346,2762,1331,1508,DIESEL,M,1805,87, ,-1
5824,2,SE,BMW GROUP,BMW AG,E1*2007/46*0363*10,BMW,520I,4,144,1763,3219,1460,1672,PETROL,M,1807,143, ,-1
5825,2,SE,BMW GROUP,BMW AG,E1*2007/46*0496*02,MINI,ONE COUNTRYMAN,1,144,1398,2814,1400,1602,PETROL,M,1446,76, ,-1
5826,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*07,BMW,118I,1,138,1450,2917,1388,1598,PETROL,M,1446,133, ,-1
5827,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*10,BMW,320I XDRIVE,1,165,1701,3047,1397,1614,PETROL,M,1807,143, ,-1
5828,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*09,BMW,116I,10,133,1456,2917,1401,1613,PETROL,M,1446,106, ,-1
5829,2,SE,BMW GROUP,BMW AG,E1*2007/46*0283*05,BMW,116D,1,118,1445,2917,1401,1613,DIESEL,M,1805,90, ,-1
5830,2,SE,BMW GROUP,BMW AG,E1*2007/46*0562*05,BMW,640D XDRIVE,2,163,2030,3219,1455,1682,DIESEL,M,2709,244, ,-1
5831,2,SE,BMW GROUP,BMW AG,E1*2007/46*0315*07,BMW,318D,38,123,1638,3047,1408,1628,DIESEL,M,1805,111, ,-1
5832,2,SE,BMW GROUP,BMW AG,E1*2007/46*0314*12,BMW,320I XDRIVE,3,157,1649,3047,1397,1616,PETROL,M,1807,143, ,-1
5833,2,SE,BMW GROUP,BMW AG,E1*2007/46*0563*02,MINI,COOPER SD,1,126,1450,2815,1393,1594,DIESEL,M,1805,111, ,-1
5834,2,SE,BMW GROUP,BMW AG,E1*2007/46*0496*06,MINI,COOPER D,4,154,1471,2814,1403,1607,DIESEL,M,1805,87, ,-1
